개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,건물총층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3000000,3000000-214-2025-00010,2025-11-27,,01,영업/정상,01,영업,,,,,,46.48,110-842,서울특별시 종로구 창신동 465,"서울특별시 종로구 종로 298, 5층 (창신동)",03119,동대문인순,2025-11-27 15:10:59,I,2025-11-29 00:20:02.0,숙박업(생활),200902.807232242,452137.584346747,숙박업(생활),5,1,6,5,0,0,0,0,1,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00011,2025-11-27,,01,영업/정상,01,영업,,,,,,76.86,110-470,서울특별시 종로구 연지동 258-4 영지빌딩,"서울특별시 종로구 대학로1길 34-11, 영지빌딩 4층 (연지동)",03129,스테이누아 종로,2025-11-27 15:33:58,I,2025-11-29 00:20:02.0,숙박업(생활),199969.999699615,452226.549323254,숙박업(생활),1,0,1,4,0,0,0,0,2,,,,,,,,,0,0,,,N
3000000,3000000-214-2025-00012,2025-11-27,,01,영업/정상,01,영업,,,,,,140.38,110-126,서울특별시 종로구 종로6가 49,"서울특별시 종로구 종로43길 15, 4층 (종로6가)",03124,편안정(便安定),2025-11-27 15:47:23,I,2025-11-29 00:20:02.0,숙박업(생활),200613.281663753,452191.016680922,숙박업(생활),1,0,1,4,0,0,0,0,3,,,,,,,,,0,0,,,N
3000000,3000000-214-2025-00013,2025-11-27,,01,영업/정상,01,영업,,,,,,280.51,110-111,서울특별시 종로구 관철동 7-11 예지빌딩,"서울특별시 종로구 종로14길 19, 예지빌딩 3층 (관철동)",03190,1996 종로인,2025-11-27 16:44:30,I,2025-11-29 00:20:02.0,숙박업(생활),198786.901723323,451865.494241718,숙박업(생활),7,2,9,3,0,0,0,0,20,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00014,2025-11-27,,01,영업/정상,01,영업,,,,,,87.60,110-320,서울특별시 종로구 낙원동 98-1,"서울특별시 종로구 수표로 132-1, 5,6층 (낙원동)",03133,소락방 주식회사,2025-11-27 16:53:11,I,2025-11-29 00:20:02.0,숙박업(생활),198912.882064705,452284.28899958,숙박업(생활),1,0,1,5,0,0,0,0,2,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00015,2025-12-15,,01,영업/정상,01,영업,,,,,,233.59,110-111,서울특별시 종로구 관철동 19-1 BK종로,"서울특별시 종로구 종로12길 14, BK종로 5층 (관철동)",03189,스테이 뷔,2025-12-16 10:31:25,I,2025-12-18 00:20:42.0,숙박업(생활),198656.933623902,451906.850293023,숙박업(생활),1,0,1,5,0,0,0,0,8,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00006,2025-10-20,,01,영업/정상,01,영업,,,,,,315.42,110-111,서울특별시 종로구 관철동 11-24 금옥빌딩,"서울특별시 종로구 삼일대로15길 17, 금옥빌딩 3,8층 (관철동)",03190,먼슬리브 종로 종각역 호텔 스테이,2025-10-20 18:39:07,I,2025-10-23 00:20:17.0,숙박업(생활),198743.189527622,451823.235571773,숙박업(생활),9,2,11,3,8,0,0,0,11,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00007,2025-10-20,,01,영업/정상,01,영업,,,,,,913.64,110-420,서울특별시 종로구 관수동 13-2 다비치타워,"서울특별시 종로구 수표로 91, 다비치타워 4~7층 (관수동)",03191,THE EXTAY LOUNGE,2025-10-20 18:48:25,I,2025-10-23 00:20:17.0,숙박업(생활),198984.604875284,451902.022816125,숙박업(생활),1,0,1,4,7,0,0,0,24,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2023-00001,2023-02-16,,01,영업/정상,01,영업,,,,,,42.98,110-450,서울특별시 종로구 원남동 233 종로하루,"서울특별시 종로구 창경궁로21가길 5-3, 종로하루 (원남동)",03136,종로하루,2025-08-20 13:09:18,U,2025-08-22 02:40:00.0,숙박업(생활),199626.352160596,452520.392539419,숙박업(생활),1,0,1,0,0,0,0,0,1,,,,,,,,,0,0,,,N
3000000,3000000-201-2024-00001,2024-01-31,,01,영업/정상,01,영업,,,,,0260060114,567.30,110-170,서울특별시 종로구 견지동 65-1 천마빌딩,"서울특별시 종로구 우정국로 46, 천마빌딩 (견지동)",03145,더프리마호텔 종로,2024-02-23 14:55:11,I,2024-02-25 00:15:57.0,관광호텔,198469.85451949,452315.746209246,관광호텔,11,1,12,1,11,1,0,0,155,,,,,,,자가,,0,0,,,N
3000000,3000000-214-2026-00010,2026-02-02,,01,영업/정상,01,영업,,,,,,78.24,110-845,서울특별시 종로구 충신동 148,"서울특별시 종로구 율곡로22길 12-14, 7층 (충신동)",03123,스테이 봄,2026-02-03 12:58:39,I,2026-02-06 00:20:02.0,숙박업(생활),200349.182282318,452499.369331122,숙박업(생활),1,0,1,7,7,0,0,0,1,,,,,,,,,0,0,,,N
3000000,3000000-214-2026-00011,2026-02-02,,01,영업/정상,01,영업,,,,,,78.24,110-845,서울특별시 종로구 충신동 148,"서울특별시 종로구 율곡로22길 12-14, 4층 (충신동)",03123,연경당,2026-02-06 17:55:12,U,2026-02-08 02:40:00.0,숙박업(생활),200349.182282318,452499.369331122,숙박업(생활),1,0,1,4,4,0,0,0,2,,,,,,,,,0,0,,,N
3000000,3000000-214-2026-00009,2026-01-29,,01,영업/정상,01,영업,,,,,,298.91,110-845,서울특별시 종로구 충신동 69-4 온코리아 스테이,"서울특별시 종로구 율곡로 230-13, 온코리아 스테이 (충신동)",03123,온코리아 스테이,2026-02-03 10:14:18,I,2026-02-06 00:20:02.0,숙박업(생활),200297.411363988,452567.967939751,숙박업(생활),1,0,1,1,5,0,0,0,10,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00015,2014-05-08,,01,영업/정상,01,영업,,,,,,151.96,110-842,서울특별시 종로구 창신동 444-9 임진빌딩,"서울특별시 종로구 종로46길 22, 임진빌딩 5층 (창신동)",03119,24 guesthouse 동대문마켓점,2026-03-11 10:20:00,U,2026-03-13 02:40:00.0,관광호텔,200833.121381281,452040.323909642,관광호텔,1,0,1,0,0,0,0,0,10,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00016,2014-06-02,,01,영업/정상,01,영업,,,,,0222688011,292.80,110-111,서울특별시 종로구 관철동 35-1 동산빌딩,"서울특별시 종로구 종로16길 32-4, 동산빌딩 (관철동)",03191,호스텔 클로이,2023-10-30 13:30:52,U,2023-11-01 02:40:00.0,관광호텔,198924.493311656,451826.54074884,관광호텔,1,0,1,3,5,0,0,0,19,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00019,2016-01-27,,01,영업/정상,01,영업,,,,,02 7451986,385.19,110-841,서울특별시 종로구 창신동 329-18,"서울특별시 종로구 종로54길 9-10, 2,3층 (창신동)",03121,동대문 서울 달빛,2020-10-12 13:57:04,U,2020-10-14 02:40:00.0,관광호텔,201214.620228217,452180.406567952,관광호텔,1,0,1,2,3,0,0,0,19,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00022,2016-03-15,,01,영업/정상,01,영업,,,,,02 7321101,588.10,110-111,서울특별시 종로구 관철동 43-8 관철동 빌딩,"서울특별시 종로구 청계천로 61, 관철동 빌딩 (관철동)",03189,호스텔 하루,2025-01-09 09:25:52,U,2025-01-11 02:40:00.0,관광호텔,198545.22241783,451854.820889784,관광호텔,1,0,1,10,12,0,0,0,14,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00024,2016-06-14,,01,영업/정상,01,영업,,,,,02 7422948,348.60,110-524,서울특별시 종로구 명륜4가 188-12 서울씨티빌딩,"서울특별시 종로구 창경궁로 224, 2,3층 (명륜4가, 서울씨티빌딩)",03079,호스텔 데이,2020-08-06 16:47:49,U,2020-08-08 02:40:00.0,관광호텔,199747.024385135,453304.910568114,관광호텔,1,0,1,2,3,0,0,0,13,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00025,2017-06-08,,01,영업/정상,01,영업,,,,,0222312757,2507.00,110-825,서울특별시 종로구 숭인동 202-13,서울특별시 종로구 종로66가길 21 (숭인동),03115,서울앤호텔 동대문,2025-05-26 14:35:01,U,2025-05-28 02:40:00.0,관광호텔,201770.687981914,452337.690748925,관광호텔,1,0,1,0,0,0,0,0,101,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00011,2013-12-30,,01,영업/정상,01,영업,,,,,0222620219,41730.00,110-126,서울특별시 종로구 종로6가 289-3,서울특별시 종로구 청계천로 279 (종로6가),03198,(주) 동승 JW메리어트 동대문 스퀘어 서울,2025-11-18 10:57:47,U,2025-11-20 02:40:00.0,관광호텔,200717.7490316,452011.865092338,관광호텔,1,0,1,0,0,0,0,0,170,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00010,2013-09-25,,01,영업/정상,01,영업,,,,,0267301131,14346.30,110-340,서울특별시 종로구 익선동 34-3,서울특별시 종로구 삼일대로30길 31 (익선동),03132,호텔 이비스앰배서더 인사동,2025-01-21 17:22:40,U,2025-01-23 02:40:00.0,관광호텔,198999.525786224,452458.391334878,관광호텔,1,0,1,0,0,0,0,0,363,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00018,2015-01-26,,01,영업/정상,01,영업,,,,,02 744 1271,1353.48,110-380,서울특별시 종로구 권농동 127-1,서울특별시 종로구 율곡로10길 11 (권농동),03134,언플러그 안국,2026-02-20 15:44:58,U,2026-02-22 02:40:00.0,관광호텔,199156.623916493,452747.807991092,관광호텔,1,0,1,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00026,2018-02-14,,01,영업/정상,01,영업,,,,,0222351301,1997.89,110-829,서울특별시 종로구 숭인동 1405,서울특별시 종로구 난계로29길 19-11 (숭인동),03116,루미아호텔,2025-10-16 09:39:22,U,2025-10-18 02:40:00.0,관광호텔,201895.419403144,452395.129773561,관광호텔,1,0,1,0,0,0,0,0,61,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00027,2018-06-11,,01,영업/정상,01,영업,,,,,03 7386100,4543.43,110-290,서울특별시 종로구 인사동 34-2,서울특별시 종로구 인사동길 20-9 (인사동),03163,도미인 익스프레스 서울 인사동,2025-11-18 10:38:14,U,2025-11-20 02:40:00.0,관광호텔,198797.815432789,452231.193562946,관광호텔,1,0,1,0,0,0,0,0,127,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2020-00020,2016-02-02,,01,영업/정상,01,영업,,,,,02 7475000,1603.84,110-320,서울특별시 종로구 낙원동 132-2,서울특별시 종로구 돈화문로11길 33 (낙원동),03139,베스트웨스턴 종로(인사동),2026-03-10 13:48:17,U,2026-03-12 02:40:00.0,관광호텔,199006.673946375,452233.299150748,관광호텔,1,0,1,0,0,0,0,0,42,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00021,2016-03-09,,01,영업/정상,01,영업,,,,,0222503000,2996.75,110-828,서울특별시 종로구 숭인동 1396,서울특별시 종로구 난계로 241 (숭인동),03116,아이비씨호텔,2022-07-14 13:34:47,U,2022-07-16 02:40:00.0,관광호텔,201949.270716491,452329.735166543,관광호텔,1,0,1,0,0,0,0,0,100,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00023,2016-06-01,,01,영업/정상,01,영업,,,,,02 7679800,9968.21,110-410,서울특별시 종로구 인의동 48-26 호텔아트리움,"서울특별시 종로구 창경궁로 106, 호텔아트리움 (인의동)",03130,호텔 아트리움,2025-12-18 10:36:39,U,2025-12-20 02:40:00.0,관광호텔,199764.69151091,452177.255224359,관광호텔,12,5,17,1,12,1,5,0,139,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00007,2013-04-08,,01,영업/정상,01,영업,,,,,,234.71,110-360,서울특별시 종로구 와룡동 68 원광빌딩,"서울특별시 종로구 돈화문로 66, 원광빌딩 (와룡동)",03134,Hostel Tommy 호스텔 토미,2025-06-16 09:18:10,U,2025-06-18 02:40:00.0,관광호텔,199153.425066203,452459.177175342,관광호텔,1,0,1,0,0,0,0,0,21,,,,,,,,,0,0,,,N
3000000,3000000-214-2020-00004,2007-09-04,,01,영업/정상,01,영업,,,,,,45510.23,110-320,서울특별시 종로구 낙원동 272 로담코 인사빌딩,"서울특별시 종로구 인사동4길 18, 로담코 인사빌딩 (낙원동)",03163,오라카이 인사동 스위츠,2020-08-21 20:05:01,U,2020-08-23 02:40:00.0,숙박업(생활),198811.497417806,452301.907780717,숙박업(생활),1,0,1,0,0,0,0,0,213,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00005,2013-01-25,,01,영업/정상,01,영업,,,,,02 7663438,860.92,110-340,서울특별시 종로구 익선동 33-24,서울특별시 종로구 삼일대로32가길 20 (익선동),03132,ICON,2025-01-22 10:53:00,U,2025-01-24 02:40:00.0,관광호텔,198951.339009067,452506.320099222,관광호텔,1,0,1,0,0,0,0,0,28,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00004,2012-11-09,,01,영업/정상,01,영업,,,,,02 7311000,15679.42,110-704,서울특별시 종로구 관훈동 198-42 관훈빌딩(아미드호텔서울),"서울특별시 종로구 인사동5길 38, 관훈빌딩(아미드호텔서울) (관훈동)",03149,아미드 호텔 서울,2024-07-10 10:34:00,U,2024-07-12 02:40:00.0,관광호텔,198534.549198735,452256.166993396,관광호텔,1,0,1,0,0,0,0,0,250,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00006,2013-02-13,,01,영업/정상,01,영업,,,,,02 7444647,956.00,110-340,서울특별시 종로구 익선동 46,서울특별시 종로구 삼일대로32가길 33 (익선동),03132,호텔 다다-인사,2022-12-08 10:20:26,U,2022-12-10 02:40:00.0,관광호텔,199006.378605147,452484.083300535,관광호텔,1,0,1,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3000000,3000000-201-2013-00004,2013-05-23,,01,영업/정상,01,영업,,,,,,1481.00,110-360,서울특별시 종로구 와룡동 140,서울특별시 종로구 돈화문로 85 (와룡동),03131,바운드 호스텔,2025-10-28 17:18:47,U,2025-10-30 02:40:00.0,관광호텔,199074.670635062,452648.894407231,관광호텔,1,0,1,0,0,0,0,0,30,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00015,2025-08-18,,01,영업/정상,01,영업,,,,,,258.29,110-863,서울특별시 종로구 숭인동 178-90,서울특별시 종로구 종로65길 12-22 (숭인동),03112,브릭 스테이(BRICK STAY),2026-02-20 14:55:21,U,2026-02-22 02:40:00.0,관광호텔,201741.476646868,452548.707959757,관광호텔,3,1,4,1,3,1,1,0,8,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00002,2025-09-25,,01,영업/정상,01,영업,,,,,,391.79,110-360,서울특별시 종로구 와룡동 116-1 고려빌딩,"서울특별시 종로구 돈화문로 92, 고려빌딩 2~5층 (와룡동)",03134,클래식 아파트먼트 익선,2025-09-26 16:16:16,I,2025-09-28 00:20:02.0,숙박업(생활),199094.426974085,452705.663555768,숙박업(생활),1,0,1,2,5,0,0,0,9,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00003,2025-09-24,,01,영업/정상,01,영업,,,,,,228.23,110-130,서울특별시 종로구 청진동 11-6 삼선빌딩,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 5층 (청진동)",03158,하나데이즈 종로광화문,2025-09-26 16:32:22,I,2025-09-28 00:20:02.0,숙박업(생활),198237.929525915,452179.998288835,숙박업(생활),1,0,1,5,0,0,0,0,8,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00001,2025-09-25,,01,영업/정상,01,영업,,,,,,179.82,110-851,서울특별시 종로구 효제동 245-11,"서울특별시 종로구 대학로2길 13, 2,3층 (효제동)",03126,하우스 오손 종묘점,2025-09-26 11:19:01,I,2025-09-28 00:20:02.0,숙박업(생활),200179.814528611,452151.358602176,숙박업(생활),1,0,1,2,3,0,0,0,6,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00016,2025-09-24,,01,영업/정상,01,영업,,,,,,258.59,110-420,서울특별시 종로구 관수동 87 한남빌딩,"서울특별시 종로구 돈화문로 5-5, 한남빌딩 4,6층 (관수동)",03192,HELLO HOSTEL,2025-10-16 09:32:18,U,2025-10-18 02:40:00.0,관광호텔,199221.509430179,451851.540972503,관광호텔,1,0,1,0,0,0,0,0,14,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2025-00004,2025-09-26,,01,영업/정상,01,영업,,,,,,228.23,110-130,서울특별시 종로구 청진동 11-6 삼선빌딩,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 6층 (청진동)",03158,헤이븐 스테이 종로,2025-10-01 14:44:42,I,2025-10-03 00:20:34.0,숙박업(생활),198237.929525915,452179.998288835,숙박업(생활),1,0,1,6,0,0,0,0,8,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2021-00001,2021-04-29,,01,영업/정상,01,영업,,,,,,365.04,110-340,서울특별시 종로구 익선동 89,서울특별시 종로구 삼일대로32가길 38 (익선동),03132,킹스가든,2023-10-30 13:19:00,U,2023-11-01 02:40:00.0,숙박업(생활),199022.300982384,452472.976006603,숙박업(생활),1,0,1,2,7,0,0,0,17,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00029,2020-10-23,,01,영업/정상,01,영업,,,,,,2908.49,110-826,서울특별시 종로구 숭인동 217-19,서울특별시 종로구 난계로29길 73 (숭인동),03115,호텔 DM,2020-10-29 09:54:38,I,2020-11-17 00:23:09.0,관광호텔,201643.277882724,452339.843125652,관광호텔,1,0,1,0,0,0,0,0,100,,,,,,,,,0,0,,,N
3000000,3000000-201-2025-00013,2025-05-27,,01,영업/정상,01,영업,,,,,,247.94,110-842,서울특별시 종로구 창신동 444-5,"서울특별시 종로구 종로46길 20, 4~5층 (창신동)",03119,D-STAY HOSTEL,2025-05-29 13:44:40,I,2025-05-31 00:20:02.0,숙박업 기타,200841.176868527,452049.502624754,숙박업 기타,1,1,2,4,5,0,0,0,15,,,,,,,임대,,0,0,,,N
3000000,3000000-214-2026-00017,2026-03-10,,01,영업/정상,01,영업,,,,,,284.79,110-390,서울특별시 종로구 봉익동 10-1 디아망 쥬얼리,"서울특별시 종로구 율곡로10길 105, 디아망 쥬얼리 4층 (봉익동)",03134,포레스트 스테이 종로(Forest Stay Jongno),2026-03-11 09:55:09,I,2026-03-13 00:20:02.0,숙박업(생활),199243.960959498,452293.899531079,숙박업(생활),1,0,1,4,4,0,0,0,12,,,,,,,,,0,0,,,N
3000000,3000000-214-2026-00018,2026-03-10,,01,영업/정상,01,영업,,,,,,80.10,110-111,서울특별시 종로구 관철동 19-3 대성빌딩,"서울특별시 종로구 종로12길 16, 대성빌딩 6층 (관철동)",03189,아울스테이(OWL STAY),2026-03-11 09:50:45,I,2026-03-13 00:20:02.0,숙박업(생활),198657.113035591,451894.389633456,숙박업(생활),1,0,1,6,6,0,0,0,1,,,,,,,,,0,0,,,N
3000000,3000000-201-2025-00010,2025-05-19,,01,영업/정상,01,영업,,,,,,83.36,110-827,서울특별시 종로구 숭인동 1142 루밍하우스코리아,"서울특별시 종로구 보문로1길 8, 루밍하우스코리아 1층 (숭인동)",03111,루나하우스,2026-03-27 13:26:03,U,2026-03-29 02:40:00.0,관광호텔,201936.189136207,452665.980629598,관광호텔,1,0,1,1,0,0,0,0,5,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00014,2025-06-12,,01,영업/정상,01,영업,,,,,,1041.27,110-340,서울특별시 종로구 익선동 33-7 이레빌딩,"서울특별시 종로구 삼일대로32가길 15, 이레빌딩 1~7층 (익선동)",03132,엠제이호텔,2025-06-13 15:13:11,I,2025-06-15 00:20:02.0,숙박업 기타,198946.090371308,452525.716079111,숙박업 기타,7,0,7,1,7,0,0,0,29,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00006,2025-03-06,,01,영업/정상,01,영업,,,,,,251.42,110-808,서울특별시 종로구 돈의동 103-62,"서울특별시 종로구 돈화문로9가길 19, 1~4층 (돈의동)",03139,익선 아뜨리에,2026-03-27 13:25:45,U,2026-03-29 02:40:00.0,관광호텔,199130.409496824,452218.631188846,관광호텔,4,0,4,1,4,0,0,0,10,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2025-00008,2025-03-20,,01,영업/정상,01,영업,,,,,,212.96,110-111,서울특별시 종로구 관철동 19-16 신양빌딩,"서울특별시 종로구 삼일대로17길 46, 신양빌딩 4,5층 (관철동)",03189,수레지던스,2026-03-27 13:26:31,U,2026-03-29 02:40:00.0,관광호텔,198600.044394976,451890.546463187,관광호텔,1,0,1,4,5,0,0,0,17,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00005,2025-02-25,,01,영업/정상,01,영업,,,,,,999.83,110-460,서울특별시 종로구 연건동 195-14 브루클린 호텔,"서울특별시 종로구 창경궁로16길 73-4, 브루클린 호텔 1~10층 (연건동)",03127,브룩클린,2025-04-10 13:27:00,U,2025-04-12 02:40:00.0,숙박업 기타,200073.606445663,452544.53788058,숙박업 기타,10,2,12,1,9,0,0,0,32,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2025-00007,2025-03-12,,01,영업/정상,01,영업,,,,,,361.18,110-835,서울특별시 종로구 종로5가 42-1 메디칼라움빌딩,"서울특별시 종로구 종로 233-1, 메디칼라움빌딩 4,5층 (종로5가)",03126,EIGHT REST HOSTEL,2026-03-27 13:26:56,U,2026-03-29 02:40:00.0,관광호텔,200259.754525539,452113.150872578,관광호텔,6,0,6,4,5,0,0,0,20,,,,,,,임대,,0,0,,,N
3000000,3000000-201-1983-00121,1983-11-21,,01,영업/정상,01,영업,,,,,02 7644647,90.83,110-842,서울특별시 종로구 창신동 464-10,서울특별시 종로구 종로48길 8-2 (창신동),03119,대구,2025-01-13 17:55:01,U,2025-01-15 02:40:00.0,여관업,200934.012281403,452128.401000852,여관업,1,0,1,1,4,0,0,10,0,,,,,,,,,0,0,,,N
3000000,3000000-201-2025-00004,2025-02-21,,01,영업/정상,01,영업,,,,,,661.06,110-111,서울특별시 종로구 관철동 7-11 예지빌딩,"서울특별시 종로구 종로14길 19, 예지빌딩 6-7층 (관철동)",03190,엘호스텔(L-Hostel),2025-02-25 17:18:59,U,2025-02-27 02:40:00.0,숙박업 기타,198786.901723323,451865.494241718,숙박업 기타,1,0,1,6,7,0,0,0,28,,,,,,,,,0,0,,,N
