"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","좌석수"
"3000000","CDFI2260032013000007","2013-09-25","","01","영업/정상","13","영업중","","","","","02-6730-1134","","110-340","서울특별시 종로구 익선동 34-8 호텔 이비스앰배서더 인사동","서울특별시 종로구 삼일대로30길 31 (익선동, 호텔 이비스앰배서더 인사동)","03132","호텔 이비스앰배서더 인사동","2025-02-03 17:43:19","U","2025-02-05 02:40:00.0","","198977.911015975","452460.663046516","0"
"3000000","CDFI2260032013000008","2013-12-30","","01","영업/정상","13","영업중","","","","","02-2276-3000","","110-126","서울특별시 종로구 종로6가 289-3","서울특별시 종로구 청계천로 279 (종로6가)","03198","(주) 동승 JW메리어트 동대문 스퀘어 서울","2025-11-07 13:57:49","U","2025-11-09 02:40:00.0","","200717.7490316","452011.865092338","0"
"3000000","CDFI2260032018000002","2018-06-11","","01","영업/정상","13","영업중","","","","","02-738-6100","","","서울특별시 종로구 인사동 34-2","서울특별시 종로구 인사동길 20-9 (인사동)","03163","도미인 익스프레스 서울 인사동","2025-11-07 14:54:47","U","2025-11-09 02:40:00.0","","198797.815432789","452231.193562946","0"
"3000000","CDFI2260032026000010","2026-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 돈의동 111","서울특별시 종로구 돈화문로9길 6, 4층 (돈의동)","03139","소담온 종로","2026-03-03 09:32:04","U","2026-03-05 02:40:00.0","","199164.028176924","452193.124898933","0"
"3000000","CDFI2260032026000011","2026-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 효제동 19-4","서울특별시 종로구 대학로 42-13, 2층 201호 (효제동)","03122","더도아스테이","2026-03-03 09:34:37","U","2026-03-05 02:40:00.0","","200155.102293406","452477.571800737","0"
"3000000","CDFI2260032024000006","2024-12-04","","01","영업/정상","13","영업중","","","","","02-766-4436","","","서울특별시 종로구 창신동 464-4","서울특별시 종로구 종로46길 1, 4, 5층 (창신동)","03119","케이스테이","2025-03-20 11:15:55","U","2025-03-22 02:40:00.0","","200899.709096426","452134.545425205","0"
"3000000","CDFI2260032024000005","2024-11-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 창신동 150","서울특별시 종로구 종로 313-3, 3, 4층 (창신동)","03105","오리지날 백패커스","2025-03-20 11:01:30","U","2025-03-22 02:40:00.0","","201038.054251039","452238.219197074","0"
"3010000","CDFI2260031975000001","1975-12-02","","02","휴업","02","휴업","","2026-01-01","2026-12-31","","2270-3187","","100-855","서울특별시 중구 장충동2가 186-54","서울특별시 중구 동호로 287 (장충동2가)","","앰배서더 서울 풀만 호텔","2025-12-24 16:49:01","U","2025-12-27 02:40:00.0","","200141.998469463","450878.102981055","0"
"3030000","CDFI2260032026000003","2026-04-07","","01","영업/정상","13","영업중","","","","","02-462-9610","","","서울특별시 성동구 성수동2가 317-5 호텔포코(HOTEL POCO)","서울특별시 성동구 성수이로 96, 호텔포코(HOTEL POCO) (성수동2가)","04783","호텔 포코 성수","2026-04-07 17:14:01","I","2025-12-04 00:09:00.0","","204971.645551467","449023.019693526",""
"3010000","CDFI2260032015000013","2015-05-15","","01","영업/정상","13","영업중","","","","","02-755-1300","","100-873","서울특별시 중구 회현동1가 99-18","서울특별시 중구 퇴계로8길 31-9 (회현동1가)","04634","루미아 호텔","2024-12-31 13:57:23","U","2025-01-03 02:40:00.0","","198142.881185174","450638.810478052","0"
"3010000","CDFI2260032015000014","2015-06-24","","01","영업/정상","13","영업중","","","","","2198-1212","","100-412","서울특별시 중구 광희동2가 17","서울특별시 중구 장충단로 226 (광희동2가)","04565","소테츠호텔즈 더 스프라지르 서울 동대문","2025-07-07 10:46:56","U","2025-07-09 02:40:00.0","","200614.724711748","451381.249500534","0"
"3010000","CDFI2260032015000015","2015-06-26","","01","영업/정상","13","영업중","","","","","02  740 4500","","100-860","서울특별시 중구 충무로2가 12-7","서울특별시 중구 명동8가길 53 (충무로2가)","04537","호텔 크레토","2025-07-07 11:16:21","U","2025-07-09 02:40:00.0","","198877.823601669","451079.561839622","0"
"3010000","CDFI2260032015000016","2015-07-30","","01","영업/정상","13","영업중","","","","","0507-1405-5441","","100-804","서울특별시 중구 남창동 9-15 10층","서울특별시 중구 퇴계로 61, 10층 (남창동)","04529","24게스트하우스 명동타운점","2024-02-20 09:31:19","U","2024-02-22 02:40:00.0","","198065.845616529","450787.39677054","0"
"3010000","CDFI2260032015000017","2015-08-27","","01","영업/정상","13","영업중","","","","","2271-3501","","","서울특별시 중구 쌍림동 270-2","서울특별시 중구 퇴계로 306 (쌍림동)","04615","호텔 더 디자이너스 동대문","2025-08-18 10:39:56","U","2025-08-20 02:40:00.0","","200429.929353714","451264.595792065","0"
"3010000","CDFI2260032015000018","2015-09-11","","01","영업/정상","13","영업중","","","","","02-773-5553","","","서울특별시 중구 명동2가 31-1","서울특별시 중구 명동8길 27 (명동2가, 엠 플라자)","04536","솔라리아 니시테츠 호텔 서울 명동","2025-07-07 10:48:11","U","2025-07-09 02:40:00.0","","198619.38819773","451135.740279961","0"
"3010000","CDFI2260032015000019","2015-09-17","","01","영업/정상","13","영업중","","","","","070-7779-3327","","","서울특별시 중구 태평로2가 366-1 3층","서울특별시 중구 덕수궁길 7, 3층 (태평로2가, 오천회관빌딩)","04515","24게스트하우스 서울시청점","2024-02-20 09:32:02","U","2024-02-22 02:40:00.0","","197838.506308443","451380.770303032","0"
"3010000","CDFI2260032015000020","2015-09-23","","01","영업/정상","13","영업중","","","","","752-0022","","","서울특별시 중구 명동1가 10-1","서울특별시 중구 명동9길 16 (명동1가, 명동 센트럴빌딩 호텔스카이파크)","04538","호텔 스카이파크 센트럴 명동점","2025-07-07 11:14:20","U","2025-07-09 02:40:00.0","","198625.254251263","451373.686002948","0"
"3010000","CDFI2260032015000021","2015-10-06","","01","영업/정상","13","영업중","","","","","779-9888","","","서울특별시 중구 을지로5가 274-1","서울특별시 중구 동호로35길 5 (을지로5가, 석광빌딩)","04547","에이큐브 호텔","2025-07-07 10:54:37","U","2025-07-09 02:40:00.0","","200110.335302043","451549.054429182","0"
"3010000","CDFI2260032015000023","2015-11-02","","01","영업/정상","13","영업중","","","","","02-2095-4953","","","서울특별시 중구 북창동 93-99","서울특별시 중구 남대문로5길 15 (북창동)","04526","소테츠호텔즈 더 스프라지르 서울 명동","2025-07-07 10:47:24","U","2025-07-09 02:40:00.0","","198053.638327649","451086.299785656","0"
"3010000","CDFI2260032015000024","2015-12-21","","01","영업/정상","13","영업중","","","","","2271-0827","","","서울특별시 중구 주교동 125-2","서울특별시 중구 청계천로 184 (주교동, 남강빌딩)","04546","2U호스텔","2024-02-20 09:32:53","U","2024-02-22 02:40:00.0","","199770.377675687","451814.600448477","0"
"3010000","CDFI2260032016000001","2016-01-07","","01","영업/정상","13","영업중","","","","","6112-1000","","","서울특별시 중구 장교동 74","서울특별시 중구 삼일대로 362 (장교동, 장교빌딩)","04541","롯데시티호텔명동","2025-02-20 10:18:27","U","2025-02-22 02:40:00.0","","198876.925292257","451628.15318809","0"
"3010000","CDFI2260032011000001","2011-09-28","","01","영업/정상","13","영업중","","","","","756-9700","","100-861","서울특별시 중구 충무로2가 62-9","서울특별시 중구 퇴계로 139 (충무로2가)","","호텔 스카이파크3","2025-07-07 11:15:03","U","2025-07-09 02:40:00.0","","198814.884440598","451003.686958642","0"
"3010000","CDFI2260032019000001","2019-02-11","","01","영업/정상","13","영업중","","","","","0236721976","","","서울특별시 중구 남산동2가 18-6번지","서울특별시 중구 퇴계로20길 35 (남산동2가)","04629","자자백팩커스","2020-06-17 18:19:44","U","2020-06-19 02:40:00.0","","198730.397072346","450725.563076072","0"
"3010000","CDFI2260032019000003","2019-07-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동1가 7-1","서울특별시 중구 명동길 55, 11층 (명동1가)","04538","서울 라이트 인 명동","2026-03-18 12:33:36","U","2026-03-20 02:40:00.0","","198636.142124311","451325.229841133","0"
"3010000","CDFI2260032019000004","2019-07-26","","01","영업/정상","13","영업중","","","","","02-753-5161","","","서울특별시 중구 남산동2가 35-2","서울특별시 중구 퇴계로18길 43, 지하1,1,2층 (남산동2가)","04631","오요5","2024-10-02 17:47:37","U","2024-10-04 02:40:00.0","","198591.133748202","450740.353160129","0"
"3010000","CDFI2260032024000004","2024-11-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 32-13","서울특별시 중구 퇴계로18길 33 (1층,5층) (남산동2가)","04631","오요6(OYO6)","2024-12-18 11:30:28","U","2024-12-21 02:40:00.0","","198623.369754854","450781.146728928","0"
"3010000","CDFI2260032019000005","2019-09-17","","01","영업/정상","13","영업중","","","","","02-771-7755","","","서울특별시 중구 을지로6가 18-130","서울특별시 중구 을지로 255, 기승빌딩 10층 (을지로6가)","04564","케이스타호텔","2025-04-11 11:08:34","U","2025-04-13 02:40:00.0","","200513.524528228","451579.099838143","0"
"3010000","CDFI2260032026000009","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 주교동 8-1","서울특별시 중구 을지로35길 51-6, 지상2층~지상5층 (주교동)","04546","엘림 호스텔","2026-03-18 12:38:58","U","2026-03-20 02:40:00.0","","200039.886363362","451861.645694086","0"
"3010000","CDFI2260032026000010","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로3가 282-7","서울특별시 중구 을지로16길 2-1, 지상3층 (을지로3가)","04549","로스터블록","2026-03-18 12:37:46","U","2026-03-20 02:40:00.0","","199353.972647661","451539.691052825","0"
"3010000","CDFI2260032022000002","2022-03-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 회현동2가 42-10","서울특별시 중구 소공로6나길 8, 1-2층 (회현동2가)","04630","제이오너 호스텔","2022-04-01 10:54:05","U","2022-04-03 02:40:00.0","","198483.811641009","450642.314853297","0"
"3010000","CDFI2260032026000017","2026-03-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로5가 22-19","서울특별시 중구 퇴계로51길 17-1, 지상2층 (충무로5가)","04559","머룸스테이","2026-03-18 12:34:50","U","2026-03-20 02:40:00.0","","200074.730448901","451295.8738879","0"
"3010000","CDFI2260032026000021","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 광희동2가 12-1","서울특별시 중구 장충단로 224, 지상3~지상4층 (광희동2가)","04565","STAY ON","2026-03-27 09:10:50","I","2026-03-29 00:20:01.0","","200596.599009783","451364.467609826","0"
"3010000","CDFI2260032026000022","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로7가 58-1 FIN TOWER","서울특별시 중구 을지로 280-2, FIN TOWER 지상2층~지상3층 (을지로7가)","04565","라하 부티크 디디피","2026-03-27 09:11:33","I","2026-03-29 00:20:01.0","","200730.296204033","451454.338715818","0"
"3010000","CDFI2260032026000023","2026-03-27","","01","영업/정상","13","영업중","","","","","02-752-2300","","","서울특별시 중구 회현동3가 8","서울특별시 중구 퇴계로16길 38 (회현동3가)","04631","호텔 블리스 I","2026-03-27 14:33:20","I","2026-03-29 00:20:01.0","","198507.482446178","450809.495455808","0"
"3010000","CDFI2260032026000019","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 서소문동 25","서울특별시 중구 서소문로 131 (서소문동)","04515","정동스테이25(JEONGDONG STAY 25)","2026-03-27 09:09:07","U","2026-03-29 02:40:00.0","","197755.195576878","451281.493188414","0"
"3010000","CDFI2260032026000018","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 소공동 70 삼영빌딩","서울특별시 중구 남대문로7길 19, 삼영빌딩 (소공동)","04532","크라운파크 호텔 서울 명동","2026-03-18 12:34:02","I","2026-03-20 00:20:02.0","","198232.003862907","451276.307297241","0"
"3010000","CDFI2260032026000020","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 641","서울특별시 중구 퇴계로87길 32, 2층 (황학동)","04575","호스텔 소우재","2026-03-27 09:09:57","U","2026-03-29 02:40:00.0","","201797.872285138","451628.469874125","0"
"3010000","CDFI2260032026000024","2026-03-31","","01","영업/정상","13","영업중","","","","","02-752-2300","","","서울특별시 중구 회현동3가 8-4","서울특별시 중구 퇴계로16길 37, 블리스호텔Ⅱ (회현동3가)","04631","호텔블리스Ⅱ","2026-03-31 09:21:08","I","2026-04-02 00:20:02.0","","198513.004471552","450790.358157938","0"
"3010000","CDFI2260032024000001","2024-06-27","","01","영업/정상","13","영업중","","","","","02-6923-6700","","","서울특별시 중구 회현동1가 194-15","서울특별시 중구 퇴계로 52 (회현동1가)","04634","보코 언 아이에이치지 호텔","2025-08-18 10:44:56","U","2025-08-20 02:40:00.0","","198043.635511275","450686.849956646","0"
"3010000","CDFI2260032024000002","2024-08-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 27-1","서울특별시 중구 명동10길 23, 4층 (명동2가)","04537","유스테이호스텔(U-STAY HOSTEL)","2024-12-18 11:32:29","U","2024-12-21 02:40:00.0","","198662.601529757","451175.710664862","0"
