구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,업소명,X좌표,Y좌표,관리건축물대장PK,연면적(㎡),기타용도,지상층수,지하층수,총층수,건물용도명_direct,지역구분명_direct,주변환경명_direct,객실수_direct,시설규모_direct,건축연면적_direct,총층수_direct,지상층수_direct,지하층수_direct,건물용도명_통합,지역구분명_통합,객실수_통합,시설규모_통합,연면적_통합,총층수_통합,총층수_0층만보정,총층수_현재값과차이,주택유형_분류,지역분류_상업주거,상업지역여부,주거지역여부,주택가주변_여부,역세권_인접여부,유흥가_인접여부
용산구,보광동,이태원 스테이,1996,60,90.0,0.3429447511268303,0.1408,1.0,37.52824944,126.99740151,외국인관광도시민박업,이태원 스테이,199770.313805,447639.455441,1004123075,307.77,다가구용단독주택(6가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),일반주거지역,,1.0,39.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),일반주거지역,1.0,39.0,39.0,4.0,4.0,0.0,다가구,주거지역,0.0,1.0,,,
용산구,서계동,J house(제이 하우스),2007,13,30.8,1.1340998834994258,0.3902,1.0,37.55024392,126.96459069,외국인관광도시민박업,J house(제이 하우스),196871.014749,450081.160104,1004116810,150.66,다가구주택(3가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),일반주거지역,,1.0,59.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),일반주거지역,1.0,59.0,59.0,3.0,3.0,0.0,다가구,주거지역,0.0,1.0,,,
용산구,후암동,Pea:pl Huam,2011,28,96.4,1.1829534371018604,0.1194,1.0,37.5481093,126.97954854,외국인관광도시민박업,Pea:pl Huam,198192.731782,449843.850555,10041100193212,615.58,다세대주택,4.0,1.0,5.0,다세대주택,일반주거지역,,1.0,29.0,0.0,5.0,4.0,1.0,다세대주택,일반주거지역,1.0,29.0,29.0,5.0,5.0,0.0,다세대,주거지역,0.0,1.0,,,
용산구,후암동,지월장,2005,8,0.0,0.0314986670593709,0.3937,1.0,37.54449387,126.97839096,외국인관광도시민박업,지월장,198090.345079,449442.604412,10041814,184.57,단독주택,2.0,0.0,2.0,,일반주거지역,,8.0,185.0,0.0,2.0,2.0,0.0,단독주택,일반주거지역,8.0,185.0,185.0,2.0,2.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,(청파동,스테이 오로라(Stay Aurora),2007,28,85.7,0.9817479485287988,0.3902,0.18,37.53898594,126.96744345,외국인관광도시민박업,스테이 오로라(Stay Aurora),197122.669536,448831.569465,1004119983,163.36,다가구주택(6가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),일반주거지역,,1.0,33.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),일반주거지역,1.0,33.0,33.0,4.0,4.0,0.0,다가구,주거지역,0.0,1.0,,,
용산구,이태원동,이태원.zip,2008,44,70.5,2.0360612460496106,0.1237,1.0,37.53470407,126.98785966,외국인관광도시민박업,이태원.zip,198926.982061,448355.905846,10041100182826,300.68,"제1종,제2종근린생활시설",4.0,0.0,4.0,단독주택,일반주거지역,,1.0,60.0,0.0,4.0,4.0,0.0,단독주택,일반주거지역,1.0,60.0,60.0,4.0,4.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,후암동,CASA NAMSAN,2018,30,93.3,0.9555114450274363,0.1094,0.85,37.55051249,126.97747869,외국인관광도시민박업,CASA NAMSAN,198009.885762,450110.617035,10041100211679,554.38,"단독주택,제2종근린생활시설",5.0,1.0,6.0,단독주택,일반주거지역,,2.0,73.0,0.0,6.0,5.0,1.0,단독주택,일반주거지역,2.0,73.0,73.0,6.0,6.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,(용산동,해방 하우스,2020,5,20.0,0.0,0.1065,0.85,37.54096439,126.98420847,외국인관광도시민박업,해방 하우스,198604.390231,449050.772787,10041100220139,246.99,제2종근린생활시설외1,3.0,1.0,4.0,단독주택,일반주거지역,,2.0,57.0,0.0,4.0,3.0,1.0,단독주택,일반주거지역,2.0,57.0,57.0,4.0,4.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,서계동,haroo stay,1998,59,74.6,0.0574320490858754,0.406,0.85,37.54943728,126.96444739,외국인관광도시민박업,haroo stay,196858.318395,449991.637641,1004123274,305.86,다세대주택,5.0,1.0,6.0,다세대주택,일반주거지역,,1.0,55.0,0.0,6.0,5.0,1.0,다세대주택,일반주거지역,1.0,55.0,55.0,6.0,6.0,0.0,다세대,주거지역,0.0,1.0,,,
용산구,서계동,늘담 스테이,1998,52,86.5,0.9653154451240572,0.138,1.0,37.54879223,126.963867,외국인관광도시민박업,늘담 스테이,196807.003339,449920.065066,1004114216,246.35,다세대주택,4.0,1.0,5.0,,일반주거지역,,1.0,49.0,0.0,5.0,4.0,1.0,다세대주택,일반주거지역,1.0,49.0,49.0,5.0,5.0,0.0,다세대,주거지역,0.0,1.0,,,
용산구,원효로2가,STAY CHARM,2007,27,55.6,1.2378743560016172,0.3902,0.25,37.53455276,126.96222978,외국인관광도시민박업,STAY CHARM,196661.690763,448339.71375,1004123765,208.32,다가구주택,4.0,1.0,5.0,다가구용 주택(공동주택적용),일반주거지역,,2.0,52.0,0.0,5.0,4.0,1.0,다가구용 주택(공동주택적용),일반주거지역,2.0,52.0,52.0,5.0,5.0,0.0,다가구,주거지역,0.0,1.0,,,
용산구,이태원동,찰리애니홈,1996,0,0.0,0.009389740349839,0.1408,0.04,37.52910989,126.99112217,외국인관광도시민박업,찰리애니홈,199215.278782,447734.989009,100413484,940.03,"연립주택, 근린생활시설",4.0,1.0,5.0,다세대주택,일반주거지역,,1.0,68.0,0.0,5.0,4.0,1.0,다세대주택,일반주거지역,1.0,68.0,68.0,5.0,5.0,0.0,다세대,주거지역,0.0,1.0,,,
용산구,서계동,서울역우리집,1981,35,71.4,1.4678516468943923,0.4359,1.0,37.55056089,126.96458288,외국인관광도시민박업,서울역우리집,196870.338229,450116.340454,100414174,215.17,주택,2.0,1.0,3.0,단독주택,일반주거지역,,0.0,99.0,0.0,3.0,2.0,1.0,단독주택,일반주거지역,,99.0,99.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,서계동,Woomook,1983,30,96.7,1.2920919419064143,0.4324,0.85,37.5496059,126.96677963,외국인관광도시민박업,Woomook,197064.418211,450010.277652,1004124531,116.26,주택,2.0,1.0,3.0,단독주택,일반주거지역,,0.0,38.0,0.0,3.0,2.0,1.0,단독주택,일반주거지역,,38.0,38.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,이태원동,에코 하우스,1972,27,81.5,1.1566438362402944,0.4518,1.0,37.53575344,126.9886975,외국인관광도시민박업,에코 하우스,199001.048172,448472.363908,100414478,42.15,주택,1.0,0.0,1.0,단독주택,일반주거지역,,0.0,42.0,0.0,1.0,1.0,0.0,단독주택,일반주거지역,,42.0,42.0,1.0,1.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,서계동,어반네스트(Urbanest) 하우스,1982,27,100.0,1.5995368414513889,0.4342,0.85,37.54943644,126.96744974,외국인관광도시민박업,어반네스트(Urbanest) 하우스,197123.627531,449991.448553,100417927,173.79,"주택,근린생활시설",2.0,1.0,3.0,,,,0.0,42.0,0.0,3.0,2.0,1.0,"주택,근린생활시설",,,42.0,42.0,3.0,3.0,0.0,,,,,,,
용산구,후암동,Cozy Wooden House,1964,43,60.5,0.5922212619699848,0.8848,1.0,37.55058667,126.97602634,외국인관광도시민박업,Cozy Wooden House,197881.549074,450118.881974,1004119549,51.37,주택,2.0,0.0,2.0,,,,0.0,51.0,0.0,2.0,2.0,0.0,주택,,,51.0,51.0,2.0,2.0,0.0,,,,,,,
용산구,이태원동,홈안젤라(Home_Angela),1996,29,55.2,1.680441340014264,0.4095,0.35,37.53078397,126.99609191,외국인관광도시민박업,홈안젤라(Home_Angela),199654.566891,447920.761509,1004119009,552.8,다가구용단독주택(12가구),3.0,1.0,4.0,,,,0.0,40.0,0.0,4.0,3.0,1.0,다가구용단독주택(12가구),,,40.0,40.0,4.0,4.0,0.0,다가구,,,,,,
용산구,동빙고동,니나노 인테리어,1973,10,60.0,1.3016414757895538,0.45,0.08,37.52083551,126.99370824,외국인관광도시민박업,니나노 인테리어,199443.80262,446816.617871,100418502,141.46,주택,2.0,1.0,3.0,,,,0.0,64.0,0.0,3.0,2.0,1.0,주택,,,64.0,64.0,3.0,3.0,0.0,,,,,,,
용산구,보광동,제이하우스(Jay house),1992,22,90.9,1.2396908869280152,0.4165,1.0,37.52383513,126.99764403,외국인관광도시민박업,제이하우스(Jay house),199791.738428,447149.522381,100414064,228.46,단독주택,3.0,1.0,4.0,,,,0.0,57.0,0.0,4.0,3.0,1.0,단독주택,,,57.0,57.0,4.0,4.0,0.0,단독,,,,,,
용산구,갈월동,Seoul Earl-Stay,1959,10,50.0,0.0877756108823856,0.8961,0.04,37.54655777,126.97131061,외국인관광도시민박업,Seoul Earl-Stay,197464.703928,449671.839986,1004111292,306.47,"점포, 주택, 제2종근린생활시설",3.0,0.0,3.0,,,,0.0,52.0,0.0,3.0,3.0,0.0,"점포, 주택, 제2종근린생활시설",,,52.0,52.0,3.0,3.0,0.0,,,,,,,
용산구,남영동,NY room,1993,3,0.0,0.0671393028376285,0.1451,0.04,37.5398956,126.97321559,외국인관광도시민박업,NY room,197632.837373,448932.370367,100413549,160.02,"근린생활시설, 다가구용단독주택(2가구)",4.0,1.0,5.0,,,,0.0,35.0,0.0,5.0,4.0,1.0,"근린생활시설, 다가구용단독주택(2가구)",,,35.0,35.0,5.0,5.0,0.0,다가구,,,,,,
용산구,서계동,zizone,1996,62,90.3,0.680755448264782,0.1408,0.85,37.54869173,126.96425702,외국인관광도시민박업,zizone,196841.464688,449908.896713,100417267,529.7,다세대주택,4.0,1.0,5.0,다세대주택,일반주거지역,,1.0,41.0,0.0,5.0,4.0,1.0,다세대주택,일반주거지역,1.0,41.0,41.0,5.0,5.0,0.0,다세대,주거지역,0.0,1.0,,,
용산구,원효로4가,Jeong's family,2005,0,0.0,0.2231435513142097,0.1279,1.0,37.53090532,126.95068421,외국인관광도시민박업,Jeong's family,195641.026731,447935.365199,100414238,8819.56,공동주택(아파트),9.0,1.0,10.0,아파트,,,1.0,147.0,0.0,10.0,9.0,1.0,아파트,,1.0,147.0,147.0,10.0,10.0,0.0,아파트,,,,,,
용산구,서빙고동,돈키호테,1990,4,25.0,0.0094340322333586,0.1494,1.0,37.51786867,126.99021131,외국인관광도시민박업,돈키호테,199134.637186,446487.361819,1004114226,1104.42,"근린생활시설,제2종근린생활시설",4.0,1.0,5.0,,,,2.0,197.0,0.0,5.0,4.0,1.0,"근린생활시설,제2종근린생활시설",,2.0,197.0,197.0,5.0,5.0,0.0,,,,,,,
용산구,이태원동,체크인 플리즈,1989,53,81.1,0.8738951729064693,0.4218,1.0,37.53902104,126.9897786,외국인관광도시민박업,체크인 플리즈,199096.638375,448835.01613,1004123395,130.79,제2종근린생활시설. 다가구주택(2가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,2.0,55.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,2.0,55.0,55.0,4.0,4.0,0.0,다가구,,,,,,
용산구,(용산동,소월길,2001,60,85.0,0.9309968792638504,0.1337,1.0,37.54393491,126.98332039,외국인관광도시민박업,소월길,198525.962231,449380.477431,1004120486,600.85,다세대주택외1,3.0,2.0,5.0,,,,1.0,58.0,0.0,5.0,3.0,2.0,다세대주택외1,,1.0,58.0,58.0,5.0,5.0,0.0,다세대,,,,,,
용산구,서계동,Top guesthouse,1997,34,88.2,1.0129434941133115,0.6761,0.85,37.55005538,126.96625429,외국인관광도시민박업,Top guesthouse,197018.013551,450060.180943,1004127170,496.02,"근린생활시설, 주택",5.0,1.0,6.0,단독주택,,,1.0,84.0,0.0,6.0,5.0,1.0,단독주택,,1.0,84.0,84.0,6.0,6.0,0.0,단독,,,,,,
용산구,이태원동,조조(JoJo),1964,24,70.8,3.275006457052721,0.4658,0.45,37.53255053,126.9909182,외국인관광도시민박업,조조(JoJo),199197.286429,448116.859033,100412296,172.89,"주택,근린생활시설",3.0,0.0,3.0,,,,1.0,19.0,0.0,3.0,3.0,0.0,"주택,근린생활시설",,1.0,19.0,19.0,3.0,3.0,0.0,,,,,,,
용산구,(용산동,Photo Park(포토박),1991,6,16.7,0.0,0.4183,1.0,37.54135419,126.98122423,외국인관광도시민박업,Photo Park(포토박),198340.66051,449094.084225,100412118,211.72,다가구주택,3.0,1.0,4.0,,,,4.0,75.0,0.0,4.0,3.0,1.0,다가구주택,,4.0,75.0,75.0,4.0,4.0,0.0,다가구,,,,,,
용산구,보광동,무니하우스,1997,66,75.8,1.8362112317988888,0.4077,1.0,37.52713835,126.99735213,외국인관광도시민박업,무니하우스,199765.945258,447516.139224,1004124804,256.13,"근린생활시설, 주택",3.0,1.0,4.0,,,,2.0,63.0,0.0,4.0,3.0,1.0,"근린생활시설, 주택",,2.0,63.0,63.0,4.0,4.0,0.0,,,,,,,
용산구,이태원동,Baraka Homestay,1961,6,0.0,0.0550597771830274,0.4712,1.0,37.52971584,126.99646514,외국인관광도시민박업,Baraka Homestay,199687.552561,447802.210953,100413987,78.57,주택,1.0,0.0,1.0,,일반주거지역,,2.0,79.0,0.0,1.0,1.0,0.0,주택,일반주거지역,2.0,79.0,79.0,1.0,1.0,0.0,,주거지역,0.0,1.0,,,
용산구,후암동,N,1976,43,51.2,0.7884573603642702,0.8577,1.0,37.55045653,126.97618077,외국인관광도시민박업,N,197895.191744,450104.434473,1004117786,175.21,주택,2.0,1.0,3.0,단독주택,일반주거지역,,1.0,44.0,0.0,3.0,2.0,1.0,단독주택,일반주거지역,1.0,44.0,44.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,(용산동,코코마통,1996,2,0.0,0.0183491386681965,0.4095,1.0,37.54182835,126.98308938,외국인관광도시민박업,코코마통,198505.505389,449146.679467,100417621,138.1,다가구용단독주택(3가구),2.0,1.0,3.0,,,,1.0,43.0,0.0,3.0,2.0,1.0,다가구용단독주택(3가구),,1.0,43.0,43.0,3.0,3.0,0.0,다가구,,,,,,
용산구,이태원동,이태원 561,2024,2,0.0,0.1648746431902339,0.1011,0.45,37.53480122,126.98619588,외국인관광도시민박업,이태원 561,198779.931034,448366.708503,1000000000000004085419,189.56,제2종근린생활시설(사무소),4.0,0.0,4.0,단독주택,,,1.0,27.0,0.0,4.0,4.0,0.0,단독주택,,1.0,27.0,27.0,4.0,4.0,0.0,단독,,,,,,
용산구,보광동,이태원 마당,1979,10,80.0,2.4304184645039304,0.4395,0.85,37.52657152,126.99661972,외국인관광도시민박업,이태원 마당,199701.203266,447453.230207,100414011,20.36,주택,1.0,0.0,1.0,,,,1.0,20.0,0.0,1.0,1.0,0.0,주택,,1.0,20.0,20.0,1.0,1.0,0.0,,,,,,,
용산구,문배동,88하우스 용산,2007,0,0.0,0.2513144282809061,0.1251,0.55,37.53333448,126.96838343,외국인관광도시민박업,88하우스 용산,197205.533577,448204.299337,10041816,24025.03,"아파트, 근린생활시설",32.0,0.0,32.0,아파트,,,1.0,123.0,0.0,32.0,32.0,0.0,아파트,,1.0,123.0,123.0,32.0,32.0,0.0,아파트,,,,,,
용산구,이태원동,큐브 게스트하우스,2015,54,77.8,1.089133544713566,0.1136,0.45,37.53302947,126.9912873,외국인관광도시민박업,큐브 게스트하우스,199229.914855,448170.012052,10041100201565,183.72,단독주택,3.0,0.0,3.0,,주거지역,,6.0,123.0,0.0,3.0,3.0,0.0,단독주택,주거지역,6.0,123.0,123.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,이태원동,트래블홀릭 게스트하우스,1989,9,0.0,0.1156843989994622,0.4218,0.45,37.52977112,126.99221092,외국인관광도시민박업,트래블홀릭 게스트하우스,199311.520728,447808.369081,1004118383,249.68,주택,3.0,1.0,4.0,단독주택,,,2.0,45.0,0.0,4.0,3.0,1.0,단독주택,,2.0,45.0,45.0,4.0,4.0,0.0,단독,,,,,,
용산구,서계동,수준있는집,1998,54,92.6,1.5671781031442178,0.138,1.0,37.54819116,126.96315018,외국인관광도시민박업,수준있는집,196743.633416,449853.377353,1004127558,119.88,단독주택,2.0,0.0,2.0,단독주택,일반주거지역,,2.0,60.0,0.0,2.0,2.0,0.0,단독주택,일반주거지역,2.0,60.0,60.0,2.0,2.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,(청파동,정 story,1979,3,0.0,1.8922299995916887,0.4395,0.45,37.54599653,126.96352734,외국인관광도시민박업,정 story,196776.868059,449609.786932,100414843,214.55,협동주택,2.0,1.0,3.0,,,,1.0,46.0,0.0,3.0,2.0,1.0,협동주택,,1.0,46.0,46.0,3.0,3.0,0.0,,,,,,,
용산구,원효로1가,Cozy House,1959,19,47.4,0.2619295763493662,0.8961,0.18,37.53665766,126.96486266,외국인관광도시민박업,Cozy House,196894.48444,448573.241277,1004125807,113.08,주택,2.0,0.0,2.0,,,,2.0,40.0,0.0,2.0,2.0,0.0,주택,,2.0,40.0,40.0,2.0,2.0,0.0,,,,,,,
용산구,갈월동,장하우스(Jang House),1981,10,70.0,2.397060896446251,0.4359,0.04,37.5445589,126.97209234,외국인관광도시민박업,장하우스(Jang House),197533.71964,449449.968721,1004119739,252.7,주택,2.0,1.0,3.0,단독주택,일반주거지역,,3.0,92.0,0.0,3.0,2.0,1.0,단독주택,일반주거지역,3.0,92.0,92.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,,,
용산구,이태원동,레온하우스,2005,25,76.0,1.1596068013709515,0.1279,1.0,37.53869625,126.99036829,외국인관광도시민박업,레온하우스,199148.751331,448798.96315,1004115891,492.6,다세대주택,3.0,2.0,5.0,,,,1.0,46.0,0.0,5.0,3.0,2.0,다세대주택,,1.0,46.0,46.0,5.0,5.0,0.0,다세대,,,,,,
용산구,한강로3가,한강뷰(Han river View),2006,2,100.0,0.9428358565725116,0.1265,0.18,37.52878416,126.95481281,외국인관광도시민박업,한강뷰(Han river View),196005.836413,447699.758815,1004120492,35378.42,업무시설(오피스텔) 외5건,26.0,6.0,32.0,,,,2.0,82.0,0.0,32.0,26.0,6.0,업무시설(오피스텔) 외5건,,2.0,82.0,82.0,32.0,32.0,0.0,,,,,,,
용산구,한남동,스테이 카키,1976,71,83.1,0.2231435513142097,0.4447,1.0,37.53128673,126.99916856,외국인관광도시민박업,스테이 카키,199926.509866,447976.554025,100415053,174.48,주택,2.0,1.0,3.0,단독주택,일반주거지역,주택가주변,3.0,174.0,0.0,3.0,2.0,1.0,단독주택,일반주거지역,3.0,174.0,174.0,3.0,3.0,0.0,단독,주거지역,0.0,1.0,1.0,0.0,0.0
용산구,한남동,시온게스트하우스,1987,12,91.7,1.01160091167848,0.4254,0.85,37.53522684,127.00216197,외국인관광도시민박업,시온게스트하우스,200191.083441,448413.859653,1004125629,216.75,주택,2.0,1.0,3.0,,주거지역,,4.0,217.0,0.0,3.0,2.0,1.0,주택,주거지역,4.0,217.0,217.0,3.0,3.0,0.0,,주거지역,0.0,1.0,,,
용산구,서계동,Ari House,2007,80,52.5,0.3939042857070884,0.3902,1.0,37.5515055,126.9672965,외국인관광도시민박업,Ari House,197110.165783,450221.094118,100411025,138.06,"다가구주택, 제2종근린생활시설",3.0,0.0,3.0,,,,1.0,47.0,0.0,3.0,3.0,0.0,"다가구주택, 제2종근린생활시설",,1.0,47.0,47.0,3.0,3.0,0.0,다가구,,,,,,
용산구,후암동,엔투(N2),1954,44,59.1,0.5235443961737654,0.9074,1.0,37.55063881,126.97599785,외국인관광도시민박업,엔투(N2),197879.033124,450124.670399,100417666,114.05,주택,2.0,0.0,2.0,,,,1.0,114.0,0.0,2.0,2.0,0.0,주택,,1.0,114.0,114.0,2.0,2.0,0.0,,,,,,,
용산구,서계동,영 게스트하우스,1992,35,97.1,1.1466984753357474,0.4165,0.85,37.54961594,126.96669683,외국인관광도시민박업,영 게스트하우스,197057.101807,450011.394498,1004112330,131.93,단독주택,2.0,1.0,3.0,,,,5.0,132.0,0.0,3.0,2.0,1.0,단독주택,,5.0,132.0,132.0,3.0,3.0,0.0,단독,,,,,,
용산구,한남동,UN게스트하우스,1973,11,54.5,0.3806499389884404,0.1737,0.45,37.53312813,127.01089028,외국인관광도시민박업,UN게스트하우스,200962.552551,448180.982835,10041100198195,318.98,공동주택(아파트),5.0,1.0,6.0,,일반주거지역,,2.0,160.0,0.0,6.0,5.0,1.0,공동주택(아파트),일반주거지역,2.0,160.0,160.0,6.0,6.0,0.0,아파트,주거지역,0.0,1.0,,,
용산구,(청파동,서울펜슬,2001,21,66.7,0.4005510933057353,0.1337,0.85,37.54139999,126.96716021,외국인관광도시민박업,서울펜슬,197097.7307,449099.508259,1004116687,196.76,다가구용단독주택(2가구),3.0,1.0,4.0,단독주택,일반주거지역,학교정화(상대),9.0,197.0,0.0,4.0,3.0,1.0,단독주택,일반주거지역,9.0,197.0,197.0,4.0,4.0,0.0,다가구,주거지역,0.0,1.0,0.0,0.0,0.0
용산구,(청파동,케이하우스,1937,49,95.9,2.5500459519589618,0.9458,1.0,37.54347141,126.96894606,외국인관광도시민박업,케이하우스,197255.633971,449329.357555,1004125800,64.04,주택,2.0,0.0,2.0,단독주택,,,1.0,29.0,0.0,2.0,2.0,0.0,단독주택,,1.0,29.0,29.0,2.0,2.0,0.0,단독,,,,,,
용산구,이태원동,아보카도 게스트하우스,1989,1,0.0,2.5227052104102583,0.4218,0.04,37.53096713,126.99024968,외국인관광도시민박업,아보카도 게스트하우스,199138.179567,447941.126853,1004116258,202.3,제2종근린생활시설,2.0,1.0,3.0,단독주택,,,2.0,66.0,0.0,3.0,2.0,1.0,단독주택,,2.0,66.0,66.0,3.0,3.0,0.0,단독,,,,,,
용산구,(용산동,Namsan Fresh House,1980,16,81.2,2.282004385294025,0.4377,0.85,37.54042841,126.98644303,외국인관광도시민박업,Namsan Fresh House,198801.865814,448991.254936,100419826,261.25,주택,2.0,1.0,3.0,다가구용 주택(공동주택적용),,,3.0,70.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,3.0,70.0,70.0,3.0,3.0,0.0,다가구,,,,,,
용산구,이태원동,Maji's house,1996,0,0.0,1.4568583248388831,0.4095,0.08,37.53267679,126.98918272,외국인관광도시민박업,Maji's house,199043.893835,448130.889028,100419667,1392.62,연립주택,3.0,2.0,5.0,연립주택,,,3.0,126.0,0.0,5.0,3.0,2.0,연립주택,,3.0,126.0,126.0,5.0,5.0,0.0,연립,,,,,,
